date,duration,durationString,threads,memory,swap,renderer
Mar 3  2019 14:36:28,52744,14.6 h,5,3032948,5163464,houdini
Mar 3  2019 14:36:09,53213,14.7 h,5,3038688,5186496,houdini
Mar 3  2019 14:36:05,48790,13.5 h,5,2990364,5208520,houdini
Mar 3  2019 14:36:24,51966,14.4 h,5,3019592,5240760,houdini
Mar 3  2019 14:36:47,51925,14.4 h,5,3601468,6178604,houdini
Mar 3  2019 14:36:20,53515,14.8 h,7,2961316,5196228,houdini
Mar 3  2019 14:36:21,51829,14.3 h,5,3060512,5198780,houdini
Mar 3  2019 14:36:45,50053,13.9 h,5,3517044,6150968,houdini
Mar 3  2019 14:36:41,51689,14.3 h,5,3541536,6178092,houdini
Mar 3  2019 14:36:47,54484,15.1 h,5,3627696,6122232,houdini
Mar 3  2019 14:36:29,47644,13.2 h,5,2960080,5186500,houdini
Mar 3  2019 14:36:06,48983,13.6 h,6,2993632,5190596,houdini
Mar 3  2019 14:36:08,52893,14.6 h,5,3022584,5215168,houdini
Mar 3  2019 14:36:31,53508,14.8 h,5,2964060,5216172,houdini
Mar 3  2019 14:36:49,51850,14.4 h,5,3517620,6157544,houdini
Mar 3  2019 14:36:37,52523,14.5 h,5,3535140,6142256,houdini
Mar 3  2019 14:36:53,53865,14.9 h,5,3544156,6194996,houdini
Mar 3  2019 14:36:40,54220,15.0 h,5,3545464,6203180,houdini
Mar 3  2019 14:36:03,53141,14.7 h,5,2980436,5186496,houdini
Mar 3  2019 14:36:02,53005,14.7 h,5,3021680,5183404,houdini
Mar 3  2019 14:36:41,51536,14.3 h,5,3545108,6175544,houdini
Mar 3  2019 14:36:51,53742,14.9 h,5,3496348,6146872,houdini
Mar 3  2019 14:37:00,54104,15.0 h,5,3551540,6166832,houdini
Mar 3  2019 14:36:35,53611,14.8 h,5,3670632,6183736,houdini
Mar 3  2019 14:35:59,53502,14.8 h,5,3022720,5175748,houdini
Mar 3  2019 14:36:03,48357,13.4 h,5,2970796,5188032,houdini
Mar 3  2019 14:36:35,52609,14.6 h,5,3521312,6142772,houdini
Mar 3  2019 14:37:04,54379,15.1 h,5,3540620,6187304,houdini
Mar 3  2019 14:36:33,51823,14.3 h,5,3592940,6146868,houdini
Mar 3  2019 14:36:54,54484,15.1 h,5,3560472,6205732,houdini
Mar 3  2019 14:36:01,52088,14.4 h,5,2970504,5167020,houdini
Mar 3  2019 14:36:02,52658,14.6 h,5,3028360,5187508,houdini
Mar 3  2019 14:36:53,53653,14.9 h,5,3542172,6163252,houdini
Mar 3  2019 14:36:31,49793,13.8 h,5,3602416,6189348,houdini
May 20  2019 14:42:40,612,10.2 m,7,1559056,4251400,houdini
May 20  2019 14:42:42,634,10.5 m,7,1572312,4255492,houdini
May 20  2019 14:42:41,591,9.8 m,7,1575836,4263680,houdini
May 20  2019 14:42:43,572,9.5 m,7,1583184,4247296,houdini
May 20  2019 14:42:45,635,10.5 m,7,1595672,4316932,houdini
May 20  2019 14:42:45,637,10.6 m,7,1603732,4304644,houdini
May 20  2019 14:42:43,640,10.6 m,7,1581584,4271872,houdini
May 20  2019 14:42:47,704,11.7 m,7,1603372,4316940,houdini
May 20  2019 14:42:58,726,12.1 m,7,1552920,4173532,houdini
May 20  2019 14:42:57,727,12.1 m,7,1583624,4234992,houdini
May 20  2019 14:42:53,729,12.1 m,7,1572784,4185820,houdini
May 20  2019 14:42:53,725,12.0 m,7,1592676,4239080,houdini
May 20  2019 14:43:02,722,12.0 m,7,1563500,4177636,houdini
May 20  2019 14:43:00,724,12.0 m,7,1565824,4169436,houdini
May 20  2019 14:43:13,729,12.1 m,7,1587224,4239096,houdini
May 20  2019 14:43:10,731,12.1 m,7,1605772,4288256,houdini
May 20  2019 14:43:13,730,12.1 m,7,1574008,4194012,houdini
May 20  2019 14:43:19,723,12.0 m,7,1600088,4251372,houdini
May 20  2019 14:42:51,707,11.7 m,7,1585476,4239088,houdini
May 20  2019 14:42:51,705,11.7 m,7,1611952,4296448,houdini
Mar 8  2019 17:12:50,6412,106.8 m,3,7475144,11164936,maya vray
Mar 8  2019 17:12:56,6410,106.8 m,3,7457280,11270408,maya vray
Mar 8  2019 17:13:29,14045,3.9 h,3,7511624,10942736,maya vray
Mar 8  2019 17:13:44,14039,3.8 h,3,7528248,10947876,maya vray
Mar 8  2019 17:14:31,8694,2.4 h,3,7509816,10749864,maya vray
Mar 8  2019 17:14:34,8697,2.4 h,3,7545168,11210004,maya vray
Mar 8  2019 17:13:51,14034,3.8 h,3,7512868,11089192,maya vray
Mar 8  2019 17:13:28,14047,3.9 h,3,7547404,10947868,maya vray
Mar 8  2019 17:14:49,8681,2.4 h,3,7508512,10751240,maya vray
Mar 8  2019 17:14:08,14016,3.8 h,3,7486032,10842380,maya vray
Mar 8  2019 17:13:56,14031,3.8 h,3,7507320,10947864,maya vray
Mar 8  2019 17:14:43,8690,2.4 h,3,7428132,11123964,maya vray
Mar 8  2019 17:15:13,8664,2.4 h,3,7484524,11154708,maya vray
Mar 8  2019 17:13:37,14043,3.9 h,3,7506696,11210016,maya vray
Mar 8  2019 17:13:41,14044,3.9 h,3,7520436,10822944,maya vray
Mar 8  2019 17:15:14,19037,5.2 h,3,7778484,11143108,maya vray
Mar 8  2019 17:13:33,14044,3.9 h,3,7566584,11028744,maya vray
Mar 8  2019 17:15:00,8674,2.4 h,3,7469580,10987772,maya vray
Mar 8  2019 17:14:54,8678,2.4 h,3,7504352,10958092,maya vray
Mar 8  2019 17:13:33,14043,3.9 h,3,7522636,10776852,maya vray
Mar 8  2019 17:15:22,19028,5.2 h,3,7856216,11677632,maya vray
Mar 8  2019 17:13:03,6407,106.7 m,3,7454340,10771748,maya vray
Mar 8  2019 17:13:01,6409,106.8 m,3,7466968,11132956,maya vray
Mar 8  2019 17:15:21,8657,2.4 h,3,7479828,10902812,maya vray
Mar 8  2019 17:13:07,6396,106.6 m,3,7511264,10707736,maya vray
Mar 8  2019 17:13:13,6391,106.5 m,3,7506148,10830000,maya vray
Mar 8  2019 17:13:25,14048,3.9 h,3,7532344,10892556,maya vray
Mar 8  2019 17:13:22,14048,3.9 h,3,7526224,10947852,maya vray
Mar 8  2019 17:13:21,6384,106.4 m,3,7457164,10879796,maya vray
Mar 8  2019 17:14:10,14016,3.8 h,3,7465720,10882312,maya vray
Mar 8  2019 17:14:20,8703,2.4 h,3,7548556,10947848,maya vray
Mar 8  2019 17:13:23,14040,3.9 h,3,7522772,11094296,maya vray
Mar 8  2019 17:12:28,6438,107.3 m,3,7307072,10968352,maya vray
Mar 8  2019 17:12:33,6425,107.0 m,3,7383152,11234568,maya vray
Mar 8  2019 17:12:27,6436,107.2 m,3,7428012,10832172,maya vray
Mar 8  2019 17:12:25,6440,107.3 m,3,7277440,10877204,maya vray
Mar 8  2019 17:12:35,6425,107.0 m,3,7493228,10724352,maya vray
Mar 8  2019 17:12:37,6422,107.0 m,3,7477872,11008276,maya vray
Mar 8  2019 17:12:47,6414,106.9 m,3,7438488,10902804,maya vray
Mar 8  2019 17:12:46,6418,106.9 m,3,7372656,10835044,maya vray
Feb 13  2019 13:21:35,5454,90.9 m,7,3043832,5688272,houdini
Feb 13  2019 13:21:35,5493,91.5 m,7,3459156,6766848,houdini
Feb 13  2019 13:21:54,4533,75.5 m,7,3022032,5718500,houdini
Feb 13  2019 13:21:37,5527,92.1 m,7,3460032,6816012,houdini
Feb 13  2019 13:21:35,5365,89.4 m,7,3028040,5696472,houdini
Feb 13  2019 13:21:54,5391,89.8 m,7,2952240,5675984,houdini
Feb 13  2019 13:21:36,5477,91.2 m,7,3003200,5696468,houdini
Feb 13  2019 13:21:37,4630,77.1 m,7,2933544,5638108,houdini
Feb 13  2019 13:21:39,5551,92.5 m,7,3477844,6791428,houdini
Feb 13  2019 13:21:41,5276,87.9 m,7,2983972,5685208,houdini
Feb 13  2019 13:21:37,4672,77.8 m,7,3011844,5692364,houdini
Feb 13  2019 13:21:47,5320,88.6 m,7,3465928,6735116,houdini
Feb 13  2019 13:21:46,5209,86.8 m,7,3012680,5682144,houdini
Feb 13  2019 13:21:38,5535,92.2 m,7,3463620,6784272,houdini
Feb 13  2019 13:21:38,5152,85.8 m,7,2895156,5569548,houdini
Feb 13  2019 13:21:48,5210,86.8 m,7,3000120,5685212,houdini
Feb 13  2019 13:21:49,4647,77.4 m,7,2972356,5670880,houdini
Feb 13  2019 13:21:42,5153,85.8 m,7,2966804,5693400,houdini
Feb 13  2019 13:21:51,5522,92.0 m,7,3456052,6726928,houdini
Feb 13  2019 13:21:42,5123,85.3 m,7,2974752,5671888,houdini
Feb 13  2019 13:21:44,5324,88.7 m,7,3505040,6747412,houdini
Feb 13  2019 13:21:49,5333,88.8 m,7,2994868,5682136,houdini
Feb 13  2019 13:21:55,5039,83.9 m,7,3041704,5692376,houdini
Feb 13  2019 13:21:47,5195,86.5 m,7,3020860,5677024,houdini
Feb 13  2019 13:21:45,5204,86.7 m,7,2978740,5669856,houdini
Feb 13  2019 13:21:54,5405,90.0 m,7,3456500,6754984,houdini
Feb 13  2019 13:21:52,4519,75.3 m,7,2907304,5697476,houdini
Feb 13  2019 13:21:43,5534,92.2 m,7,3468436,6796564,houdini
Feb 13  2019 13:21:59,5314,88.5 m,7,2981420,5667792,houdini
Feb 13  2019 13:21:41,5560,92.6 m,7,3513476,6800660,houdini
Feb 13  2019 13:21:40,5193,86.5 m,7,2969512,5675980,houdini
Feb 13  2019 13:21:49,4687,78.1 m,7,2981500,5691360,houdini
Feb 13  2019 13:21:31,5382,89.7 m,7,3468776,6808852,houdini
Feb 13  2019 13:21:33,5360,89.3 m,7,3485288,6776080,houdini
Feb 13  2019 13:21:31,5212,86.8 m,7,3444300,6791424,houdini
Feb 13  2019 13:21:30,5367,89.4 m,7,3489112,6770952,houdini
Feb 13  2019 13:21:28,5120,85.3 m,7,3536412,6747408,houdini
Feb 13  2019 13:21:29,5207,86.7 m,7,3480684,6784276,houdini
Feb 13  2019 13:21:30,5174,86.2 m,7,3479304,6767892,houdini
Feb 13  2019 13:21:31,5127,85.4 m,7,3465720,6767884,houdini
May 27  2019 22:45:10,833,13.8 m,5,648852,6369672,maya arnold
May 27  2019 22:45:04,834,13.9 m,5,656872,6376652,maya arnold
May 27  2019 22:45:10,824,13.7 m,7,655496,6390760,maya arnold
May 27  2019 22:44:55,829,13.8 m,5,650172,6374696,maya arnold
May 27  2019 22:44:54,823,13.7 m,5,646964,6384940,maya arnold
May 27  2019 22:45:00,822,13.7 m,5,657920,6382860,maya arnold
May 27  2019 22:44:59,824,13.7 m,5,645796,6375696,maya arnold
Jan 30  2019 11:50:22,146,2.4 m,5,450684,7510560,maya arnold
Jan 30  2019 11:50:23,134,2.2 m,5,445252,7512620,maya arnold
Jan 30  2019 11:50:20,155,2.5 m,5,451700,7013892,maya arnold
Jan 30  2019 11:50:21,133,2.2 m,5,450960,7651892,maya arnold
Jan 30  2019 11:50:23,145,2.4 m,5,454332,7504380,maya arnold
Jan 30  2019 11:50:23,146,2.4 m,5,462484,7512616,maya arnold
Jan 30  2019 11:50:25,146,2.4 m,5,450772,7512620,maya arnold
Jan 30  2019 11:50:23,145,2.4 m,5,454708,7510556,maya arnold
Jan 30  2019 11:51:01,115,115 s,5,440840,7510556,maya arnold
Jan 30  2019 11:50:51,118,118 s,5,442160,7512612,maya arnold
Jan 30  2019 11:50:45,122,2.0 m,5,453000,6789668,maya arnold
Jan 30  2019 11:50:48,114,114 s,5,441376,7507464,maya arnold
Jan 30  2019 11:50:43,123,2.0 m,5,448348,7441932,maya arnold
Jan 30  2019 11:50:40,122,2.0 m,5,447108,7510556,maya arnold
Jan 30  2019 11:50:29,101,101 s,5,446212,6988336,maya arnold
Jan 30  2019 11:50:32,101,101 s,5,439276,6988332,maya arnold
Jan 30  2019 11:50:38,117,117 s,5,452524,7512620,maya arnold
Jan 30  2019 11:50:36,109,109 s,5,446008,7512624,maya arnold
Jan 30  2019 11:50:26,151,2.5 m,5,462620,7510540,maya arnold
Jan 30  2019 11:50:26,149,2.4 m,6,503632,9507360,maya arnold
Feb 12  2019 11:48:01,180,3.0 m,7,1558920,4312620,houdini
Mar 8  2019 14:41:56,1512,25.2 m,3,2332052,4588292,maya vray
Mar 8  2019 14:44:38,1278,21.3 m,3,2605192,5888320,maya vray
Mar 8  2019 14:44:22,311,5.1 m,3,1949352,4361724,maya vray
Mar 8  2019 14:42:01,1783,29.7 m,3,2305536,4112512,maya vray
Mar 8  2019 14:41:56,1500,25.0 m,3,2335108,4935360,maya vray
Mar 8  2019 14:42:00,1505,25.0 m,3,2335260,4093624,maya vray
Mar 8  2019 14:42:15,1489,24.8 m,3,2333544,4874376,maya vray
Mar 8  2019 14:41:49,1502,25.0 m,3,2330040,4270512,maya vray
Mar 8  2019 14:41:54,1494,24.9 m,3,2337588,4900560,maya vray
Mar 8  2019 14:42:11,1593,26.5 m,3,2301976,4835792,maya vray
Mar 8  2019 14:43:29,629,10.4 m,0,0,0,maya vray
Mar 8  2019 14:42:03,1707,28.4 m,3,2309460,4891080,maya vray
Mar 8  2019 14:42:09,1503,25.0 m,3,2339048,4936112,maya vray
Mar 8  2019 14:43:26,1488,24.8 m,3,2307784,4900264,maya vray
Mar 8  2019 14:43:33,1457,24.2 m,3,1930196,4184492,maya vray
Mar 8  2019 14:42:40,1464,24.4 m,3,2330420,4330928,maya vray
Mar 8  2019 14:42:20,1562,26.0 m,3,2342252,4906456,maya vray
Mar 8  2019 14:41:50,1509,25.1 m,3,2333152,4382224,maya vray
Mar 8  2019 14:41:45,1513,25.2 m,3,2336272,4829896,maya vray
Mar 8  2019 14:42:20,1476,24.6 m,3,2334232,4527536,maya vray
Mar 8  2019 14:42:49,1453,24.2 m,3,2331548,4618680,maya vray
Mar 8  2019 14:43:31,629,10.4 m,0,0,0,maya vray
Mar 8  2019 14:43:13,648,10.8 m,0,0,0,maya vray
Mar 8  2019 14:43:36,315,5.2 m,3,1964460,4371972,maya vray
Mar 8  2019 14:41:38,1509,25.1 m,3,2333364,4738740,maya vray
Mar 8  2019 14:41:40,1521,25.3 m,3,2332444,4810184,maya vray
Mar 8  2019 14:43:36,1343,22.3 m,3,2338432,4533788,maya vray
Mar 8  2019 14:43:00,657,10.9 m,3,26352,621152,maya vray
Mar 8  2019 14:42:22,1994,33.2 m,3,2307188,4851164,maya vray
Mar 8  2019 14:43:46,609,10.1 m,3,1962904,4553516,maya vray
Mar 8  2019 14:41:35,1519,25.3 m,3,1964380,4256272,maya vray
Mar 8  2019 14:41:31,1516,25.2 m,3,2340192,4779732,maya vray
Mar 8  2019 14:44:05,2089,34.8 m,3,2307720,4835792,maya vray
Mar 8  2019 14:42:24,1949,32.4 m,3,2309276,4114900,maya vray
Mar 8  2019 14:43:38,1411,23.5 m,3,2342664,4855228,maya vray
Mar 8  2019 14:42:28,1481,24.6 m,3,2335312,4830660,maya vray
Mar 8  2019 14:41:34,1507,25.1 m,3,2336120,4229824,maya vray
Mar 8  2019 14:41:38,1508,25.1 m,3,2336944,4714200,maya vray
Mar 8  2019 14:42:26,1586,26.4 m,3,1992716,4549164,maya vray
Mar 8  2019 14:43:46,346,5.7 m,3,1944196,4347428,maya vray
May 20  2019 12:17:59,3500,58.3 m,9,4203956,7065800,houdini
May 20  2019 12:17:44,3524,58.7 m,9,4353520,7183044,houdini
May 20  2019 12:16:54,3530,58.8 m,9,4164492,6988480,houdini
May 20  2019 12:16:56,3574,59.5 m,9,4144192,7033028,houdini
May 20  2019 12:17:44,3493,58.2 m,9,4391116,7237268,houdini
May 20  2019 12:17:53,3499,58.3 m,9,4239100,7074512,houdini
May 20  2019 12:17:32,3510,58.5 m,9,4282328,7193220,houdini
May 20  2019 12:17:39,6637,110.6 m,9,4375248,7218876,houdini
May 20  2019 12:17:54,3465,57.7 m,9,4280052,7125700,houdini
May 20  2019 12:17:09,3580,59.6 m,9,4300828,7138516,houdini
May 20  2019 12:17:06,3551,59.1 m,9,4187984,7001292,houdini
May 20  2019 12:17:52,6622,110.3 m,7,4403864,7242448,houdini
May 20  2019 12:17:44,3481,58.0 m,9,4372688,7210688,houdini
May 20  2019 12:17:31,6645,110.7 m,9,4203128,7041728,houdini
May 20  2019 12:17:35,3527,58.7 m,9,4323656,7233156,houdini
May 20  2019 12:17:58,3465,57.7 m,9,4639852,7488708,houdini
May 20  2019 12:16:54,6683,111.3 m,7,4410564,7294144,houdini
May 20  2019 12:16:51,3626,60.4 m,9,4158644,6981320,houdini
May 20  2019 12:17:58,6615,110.2 m,9,4417668,7271116,houdini
May 20  2019 12:17:33,3519,58.6 m,9,4279672,7096008,houdini
May 20  2019 12:18:00,3484,58.0 m,9,4514216,7404184,houdini
May 20  2019 12:17:37,6635,110.5 m,7,4335992,7271048,houdini
May 20  2019 12:16:49,3571,59.5 m,9,4164344,7037128,houdini
May 20  2019 12:16:47,3560,59.3 m,9,4254016,7038660,houdini
May 20  2019 12:17:38,3518,58.6 m,9,4367028,7198408,houdini
May 20  2019 12:17:59,3489,58.1 m,9,4580116,7454340,houdini
May 20  2019 12:17:21,6655,110.9 m,8,4313728,7128776,houdini
May 20  2019 12:17:27,3584,59.7 m,9,4186024,7009984,houdini
May 20  2019 12:18:02,6610,110.1 m,7,4585308,7409368,houdini
May 20  2019 12:17:21,3533,58.8 m,9,4484848,7319248,houdini
May 20  2019 12:17:13,3606,60.1 m,9,4248808,7093448,houdini
May 20  2019 12:18:01,3505,58.4 m,9,4571756,7422660,houdini
May 20  2019 12:17:28,3569,59.4 m,7,4264800,7180940,houdini
May 20  2019 12:17:45,3504,58.4 m,9,4254160,7111368,houdini
May 20  2019 12:17:47,3505,58.4 m,9,4331916,7250564,houdini
May 20  2019 12:17:28,3520,58.6 m,9,4323548,7115952,houdini
May 20  2019 12:17:31,3518,58.6 m,9,4319680,7169748,houdini
May 20  2019 12:17:10,3600,60.0 m,9,4265588,7152772,houdini
May 20  2019 12:17:12,3622,60.3 m,9,4273520,7168652,houdini
May 20  2019 12:17:29,3518,58.6 m,9,4336860,7124168,houdini
Mar 3  2019 14:49:47,1208,20.1 m,7,7891084,10724024,houdini
Feb 7  2019 11:19:41,7,7 s,0,0,0,maya vray
Mar 2  2019 19:12:27,941,15.6 m,9,2245676,5144284,houdini
Mar 2  2019 19:12:17,959,15.9 m,5,431544,1458584,houdini
Mar 2  2019 0:45:23,35015,9.7 h,9,4790440,7479152,houdini
Mar 2  2019 0:45:22,34959,9.7 h,9,4827176,7504756,houdini
Mar 2  2019 19:12:16,960,16.0 m,9,685384,3106284,houdini
Mar 2  2019 19:12:27,941,15.6 m,9,2438312,5480164,houdini
Mar 2  2019 19:12:14,964,16.0 m,9,3314152,5694000,houdini
Mar 2  2019 19:12:22,950,15.8 m,9,1265024,4087460,houdini
Mar 2  2019 19:13:11,861,14.3 m,9,4195548,6965532,houdini
Mar 2  2019 19:13:16,858,14.3 m,5,213836,1228848,houdini
Mar 2  2019 19:12:25,944,15.7 m,5,286180,1311132,houdini
Mar 2  2019 19:12:15,962,16.0 m,9,4651220,7385964,houdini
Mar 2  2019 19:12:56,894,14.9 m,9,1074532,3796680,houdini
Mar 2  2019 19:12:08,973,16.2 m,9,4604664,7332204,houdini
Mar 2  2019 19:12:30,937,15.6 m,9,4810976,7492464,houdini
Mar 2  2019 19:12:28,938,15.6 m,9,1064324,3784368,houdini
Mar 2  2019 19:12:08,974,16.2 m,9,4301904,7035248,houdini
Mar 2  2019 19:12:52,896,14.9 m,9,4608480,7328620,houdini
Mar 2  2019 19:12:34,932,15.5 m,9,4731480,7459696,houdini
Mar 2  2019 19:12:11,960,16.0 m,5,361916,1388956,houdini
Mar 2  2019 19:12:10,969,16.1 m,9,4657996,7397744,houdini
Mar 2  2019 19:12:38,927,15.4 m,9,1619848,4103840,houdini
Mar 2  2019 0:45:45,67315,18.6 h,9,4800908,7476088,houdini
Mar 2  2019 0:45:40,67313,18.6 h,9,4738160,7422324,houdini
Mar 2  2019 0:45:37,67339,18.7 h,9,4759776,7443320,houdini
Mar 2  2019 0:45:40,34894,9.6 h,9,4787276,7467884,houdini
Mar 2  2019 0:45:44,34881,9.6 h,9,4765224,7447404,houdini
Mar 2  2019 0:45:45,67326,18.7 h,9,4765756,7418744,houdini
Mar 2  2019 0:45:43,67325,18.7 h,9,4750432,7431024,houdini
Mar 2  2019 0:45:45,67337,18.7 h,9,4759040,7418748,houdini
Mar 2  2019 0:45:47,34869,9.6 h,9,4764508,7463796,houdini
Mar 2  2019 0:45:44,67313,18.6 h,9,4763564,7435132,houdini
Mar 2  2019 0:45:37,67338,18.7 h,9,4817688,7471988,houdini
Mar 2  2019 0:45:50,67319,18.6 h,9,4751840,7426928,houdini
Mar 2  2019 0:45:48,67304,18.6 h,9,4766168,7484280,houdini
Mar 2  2019 0:45:38,34860,9.6 h,9,4786600,7450488,houdini
Mar 2  2019 0:45:49,67319,18.6 h,9,4786556,7426936,houdini
Mar 2  2019 0:45:37,67345,18.7 h,9,4864376,7529332,houdini
Mar 2  2019 0:45:39,34855,9.6 h,9,4827632,7503732,houdini
Mar 2  2019 0:45:46,67321,18.7 h,9,4767948,7512952,houdini
Mar 2  2019 0:45:24,34947,9.7 h,9,4749800,7406448,houdini
Mar 2  2019 0:45:51,67316,18.6 h,9,4713580,7398260,houdini
Mar 2  2019 0:45:49,67308,18.6 h,9,4716968,7392640,houdini
Mar 2  2019 0:45:23,34973,9.7 h,9,4789076,7446380,houdini
Mar 2  2019 0:45:26,34997,9.7 h,9,4759772,7471992,houdini
Mar 2  2019 0:45:28,34888,9.6 h,9,4798684,7463784,houdini
Mar 2  2019 0:45:35,67337,18.7 h,9,4771256,7455604,houdini
Mar 2  2019 0:45:37,34991,9.7 h,9,4762800,7435128,houdini
Mar 2  2019 0:45:45,67334,18.7 h,9,4803220,7467888,houdini
Mar 2  2019 0:45:31,34977,9.7 h,9,4767800,7479156,houdini
Mar 2  2019 0:45:32,34974,9.7 h,9,4821468,7486844,houdini
Mar 2  2019 0:45:45,67313,18.6 h,9,4730928,7435124,houdini
Mar 2  2019 19:12:58,887,14.7 m,9,1020008,3618288,houdini
Mar 2  2019 19:12:45,911,15.1 m,9,4680836,7394160,houdini
Mar 2  2019 0:45:07,34943,9.7 h,9,4789728,7463796,houdini
Mar 2  2019 0:45:09,34999,9.7 h,9,4838512,7516020,houdini
Mar 2  2019 19:12:49,905,15.0 m,9,4675236,7410028,houdini
Mar 2  2019 19:13:01,883,14.7 m,9,4533756,7243120,houdini
Mar 2  2019 19:12:46,912,15.2 m,9,4675160,7377268,houdini
Mar 2  2019 19:12:56,891,14.8 m,5,473120,1499608,houdini
Mar 2  2019 19:12:39,925,15.4 m,9,4678100,7361388,houdini
Mar 2  2019 0:45:10,67160,18.6 h,9,4713016,7414644,houdini
Mar 2  2019 0:45:09,34979,9.7 h,9,4763516,7492472,houdini
Mar 2  2019 19:12:38,926,15.4 m,9,2436944,5283576,houdini
Mar 2  2019 19:12:57,894,14.9 m,5,473072,1499616,houdini
Mar 2  2019 19:12:43,916,15.2 m,9,699840,3122668,houdini
Mar 2  2019 19:12:19,951,15.8 m,9,4656832,7402352,houdini
Mar 2  2019 19:12:39,924,15.4 m,9,4617516,7336304,houdini
Mar 2  2019 19:13:03,876,14.6 m,5,384436,1409436,houdini
Mar 2  2019 0:45:16,34882,9.6 h,9,4784036,7455600,houdini
Mar 2  2019 0:45:16,34991,9.7 h,9,4813940,7499640,houdini
Mar 2  2019 0:45:50,67309,18.6 h,9,4742148,7418740,houdini
Mar 2  2019 19:12:40,924,15.4 m,9,4610512,7307636,houdini
Mar 2  2019 19:12:20,949,15.8 m,9,4632688,7414128,houdini
Mar 2  2019 19:13:11,866,14.4 m,5,251724,1265736,houdini
Mar 2  2019 19:12:42,919,15.3 m,9,4570184,7291244,houdini
Mar 2  2019 0:45:15,34943,9.7 h,9,4765928,7455600,houdini
Mar 2  2019 0:45:11,34976,9.7 h,9,4738192,7418740,houdini
Mar 2  2019 19:12:42,920,15.3 m,9,4654012,7480180,houdini
Mar 2  2019 19:13:07,869,14.4 m,9,4623816,7364972,houdini
May 26  2019 22:03:29,1406,23.4 m,5,814672,8765036,maya arnold
May 26  2019 22:03:39,1401,23.3 m,5,646888,7618616,maya arnold
May 26  2019 22:03:21,1388,23.1 m,5,909464,8863376,maya arnold
May 26  2019 22:03:16,1404,23.4 m,5,629872,8371888,maya arnold
May 26  2019 22:02:42,1420,23.6 m,5,839068,10993268,maya arnold
May 26  2019 22:02:49,1403,23.3 m,5,833804,11124408,maya arnold
May 26  2019 22:03:01,1393,23.2 m,5,1218000,11873960,maya arnold
May 26  2019 22:02:53,1401,23.3 m,5,1446908,11812584,maya arnold
May 26  2019 22:04:34,1383,23.0 m,5,650520,7623888,maya arnold
May 26  2019 22:04:38,1275,21.2 m,5,652372,7622664,maya arnold
May 26  2019 22:03:54,1383,23.0 m,5,659628,7623244,maya arnold
May 26  2019 22:04:09,1400,23.3 m,5,652140,7619892,maya arnold
May 26  2019 22:03:59,1388,23.1 m,5,656788,7628084,maya arnold
May 26  2019 22:03:45,1373,22.8 m,5,659480,7630280,maya arnold
May 26  2019 22:04:20,1382,23.0 m,5,666596,7624064,maya arnold
May 26  2019 22:04:24,1389,23.1 m,5,650956,7625656,maya arnold
Jan 28  2019 15:56:15,205,3.4 m,5,399532,7405432,maya arnold
May 20  2019 17:47:45,17,17 s,1,2152,22012,houdini
May 20  2019 17:47:01,73,73 s,5,97352,781500,houdini
May 20  2019 17:47:01,62,62 s,5,203532,1263660,houdini
May 20  2019 17:47:44,20,20 s,1,2152,22012,houdini
May 20  2019 17:48:05,3,3 s,0,0,0,unknown
May 20  2019 17:47:41,22,22 s,2,4980,50316,houdini
May 20  2019 17:47:49,13,13 s,0,0,0,houdini
May 20  2019 17:46:55,72,72 s,5,162620,1193088,houdini
May 20  2019 17:47:31,31,31 s,0,0,0,houdini
May 20  2019 17:46:56,65,65 s,5,188544,1251372,houdini
May 20  2019 17:47:39,21,21 s,0,0,0,houdini
May 20  2019 17:47:55,8,8 s,0,0,0,unknown
May 20  2019 17:47:44,17,17 s,1,2148,22012,houdini
May 20  2019 17:46:53,75,75 s,0,0,0,houdini
May 20  2019 17:47:41,23,23 s,5,121048,1099180,houdini
May 20  2019 17:47:39,25,25 s,5,159640,1191040,houdini
May 20  2019 17:46:53,79,79 s,5,173460,1239852,houdini
May 20  2019 17:46:53,73,73 s,0,0,0,houdini
May 20  2019 17:47:41,22,22 s,5,112472,837812,houdini
May 20  2019 17:47:42,22,22 s,5,110968,814164,houdini
May 20  2019 17:46:54,67,67 s,5,180260,1243184,houdini
May 20  2019 17:47:11,51,51 s,0,0,0,houdini
May 20  2019 17:47:15,54,54 s,2,5056,48268,houdini
May 20  2019 17:47:10,54,54 s,0,0,0,houdini
May 20  2019 17:47:07,55,55 s,0,0,0,houdini
May 20  2019 17:47:47,15,15 s,0,0,0,houdini
May 20  2019 17:47:03,60,60 s,5,7752,68928,houdini
May 20  2019 17:47:20,45,45 s,0,0,0,houdini
May 20  2019 17:47:03,62,62 s,5,192292,1254444,houdini
May 20  2019 17:47:19,45,45 s,0,0,0,houdini
May 20  2019 17:47:50,12,12 s,0,0,0,houdini
May 20  2019 17:47:28,37,37 s,0,0,0,houdini
May 20  2019 17:47:25,35,35 s,0,0,0,houdini
Apr 16  2019 10:41:41,12352,3.4 h,5,398268,7386788,maya arnold
Apr 16  2019 10:41:40,12354,3.4 h,5,394236,7403176,maya arnold
May 25  2019 21:30:38,2824,47.0 m,5,558312,10593320,maya arnold
May 25  2019 22:32:31,7993,2.2 h,5,590536,10596816,maya arnold
May 25  2019 22:32:33,7994,2.2 h,5,597112,10597792,maya arnold
